,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,매수,매도,거래금액,전용면적(평),평당가격,계약년도,계약월,주소,계약년월일
1605,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.4,201910,4,"3,000",8,,,1992,중정로 123,-,-,-,-,-,30000000,11.011,2724548.179093634,2019,10,제주특별자치도 서귀포시 서귀동 중정로 123,2019-10-04
1606,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,36.45,201910,1,"12,000",3,,,2015,연북로 98,-,-,-,-,-,120000000,11.026125,10883243.20647553,2019,10,제주특별자치도 제주시 연동 연북로 98,2019-10-01
1607,제주특별자치도 제주시 삼도이동,14-3,14,3,로이빌,74.44,201909,30,"22,900",4,,,2016, ,-,-,-,-,-,229000000,22.518099999999997,10169596.902047688,2019,09,제주특별자치도 제주시 삼도이동  ,2019-09-30
1608,제주특별자치도 제주시 한림읍 한림리,1200-7,1200,7,해원오피스텔,82.6289,201909,30,"17,100",5,,,2018,한림남2길 6,-,-,-,-,-,171000000,24.99524225,6841301.9681775635,2019,09,제주특별자치도 제주시 한림읍 한림리 한림남2길 6,2019-09-30
1609,제주특별자치도 제주시 이호이동,1095,1095,0,이호재영샤르빌아파트13차,84.79,201909,30,"24,000",5,,,2018,오도11길 19-1,-,-,-,-,-,240000000,25.648975,9357099.065362262,2019,09,제주특별자치도 제주시 이호이동 오도11길 19-1,2019-09-30
1610,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.415,201909,26,"22,681",2,,,2017,삼무로11길 4,-,-,-,-,-,226810000,12.8305375,17677357.632133495,2019,09,제주특별자치도 제주시 연동 삼무로11길 4,2019-09-26
1611,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,44.98,201909,26,"17,005",3,,,2017, ,-,-,-,-,-,170050000,13.606449999999999,12497749.229225846,2019,09,제주특별자치도 서귀포시 강정동  ,2019-09-26
1612,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,25,"20,000",10,,,2018,동문로 128-1,-,-,-,-,-,200000000,16.9294125,11813759.042140415,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-25
1613,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.855,201909,25,"6,300",4,,,1991,도령로 40,-,-,-,-,-,63000000,11.1486375,5650914.7418238325,2019,09,제주특별자치도 제주시 노형동 도령로 40,2019-09-25
1614,제주특별자치도 제주시 이호이동,1095,1095,0,이호재영샤르빌아파트13차,84.79,201909,24,"25,000",5,,,2018,오도11길 19-1,-,-,-,-,-,250000000,25.648975,9746978.19308569,2019,09,제주특별자치도 제주시 이호이동 오도11길 19-1,2019-09-24
1615,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,23,"20,437",9,,,2018,동문로 128-1,-,-,-,-,-,204370000,16.9294125,12071889.677211184,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1616,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),64.835,201909,23,"22,000",6,,,2018,동문로 128-1,-,-,-,-,-,220000000,19.612587499999997,11217285.837475551,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1617,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,23,"20,437",7,,,2018,동문로 128-1,-,-,-,-,-,204370000,16.9294125,12071889.677211184,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1618,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,23,"20,437",7,,,2018,동문로 128-1,-,-,-,-,-,204370000,16.9294125,12071889.677211184,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1619,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,23,"20,223",5,,,2018,동문로 128-1,-,-,-,-,-,202230000,16.9294125,11945482.455460282,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1620,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,23,"21,400",10,,,2018,동문로 128-1,-,-,-,-,-,214000000,16.9294125,12640722.175090244,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1621,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),51.9,201909,23,"19,046",10,,,2018,동문로 128-1,-,-,-,-,-,190460000,15.69975,12131403.366295641,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1622,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,23,"20,223",6,,,2018,동문로 128-1,-,-,-,-,-,202230000,16.9294125,11945482.455460282,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1623,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.965,201909,23,"20,223",6,,,2018,동문로 128-1,-,-,-,-,-,202230000,16.9294125,11945482.455460282,2019,09,제주특별자치도 제주시 일도이동 동문로 128-1,2019-09-23
1624,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.415,201909,23,"20,054",3,,,2017,삼무로11길 4,-,-,-,-,-,200540000,12.8305375,15629898.591543807,2019,09,제주특별자치도 제주시 연동 삼무로11길 4,2019-09-23
1625,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,24.8945,201909,20,"28,090",3,,,2019,고마로 16,-,-,-,-,-,280900000,7.53058625,37301212.77078528,2019,09,제주특별자치도 제주시 일도이동 고마로 16,2019-09-20
1626,제주특별자치도 서귀포시 표선면 표선리,666,666,0,라온제나오피스텔,67.32,201909,20,"29,133",4,,,2019, ,-,-,-,-,-,291330000,20.364299999999997,14305917.70893181,2019,09,제주특별자치도 서귀포시 표선면 표선리  ,2019-09-20
1627,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.88,201909,19,"25,000",6,,,2013,1100로 3308,-,-,-,-,-,250000000,25.676199999999998,9736643.27275843,2019,09,제주특별자치도 제주시 노형동 1100로 3308,2019-09-19
1628,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.025,201909,19,"2,700",2,,,1994,태평로 438,-,-,-,-,-,27000000,7.5700625,3566681.252631666,2019,09,제주특별자치도 서귀포시 서귀동 태평로 438,2019-09-19
1629,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,43.44,201909,19,"10,500",7,,,2015, ,-,-,-,-,-,105000000,13.1406,7990502.716770925,2019,09,제주특별자치도 제주시 외도일동  ,2019-09-19
1630,제주특별자치도 서귀포시 남원읍 위미리,4171-3,4171,3,위미 캐슬 휘닉스,84.95,201909,18,"23,600",3,,,2018, ,-,-,-,-,-,236000000,25.697375,9183817.413257191,2019,09,제주특별자치도 서귀포시 남원읍 위미리  ,2019-09-18
1631,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,13,제주 이노에듀타운,25.742,201909,17,"9,000",2,,,2016,글로벌에듀로 382,-,-,-,-,-,90000000,7.786955,11557791.203365115,2019,09,제주특별자치도 서귀포시 대정읍 보성리 글로벌에듀로 382,2019-09-17
1632,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,71.7,201909,15,"27,200",4,,,2018,서광로 196,-,-,-,-,-,272000000,21.68925,12540774.807796488,2019,09,제주특별자치도 제주시 삼도일동 서광로 196,2019-09-15
1633,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,31.8709,201909,12,"20,200",6,,,2018,천제연로 198,-,-,-,-,-,202000000,9.64094725,20952298.02237534,2019,09,제주특별자치도 서귀포시 중문동 천제연로 198,2019-09-12
1634,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,201909,11,"5,400",3,,,2004,연북로 41,-,-,-,-,-,54000000,6.09235,8863574.81103351,2019,09,제주특별자치도 제주시 노형동 연북로 41,2019-09-11
1635,제주특별자치도 제주시 오라이동,1394-1,1394,1,오라동벽강하이본타워4차,45.424,201909,9,"16,000",5,,,2017,사평6길 37-8,-,-,-,-,-,160000000,13.74076,11644188.531056507,2019,09,제주특별자치도 제주시 오라이동 사평6길 37-8,2019-09-09
1636,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.66,201909,8,"3,600",9,,,2004,연북로 41,-,-,-,-,-,36000000,5.6446499999999995,6377720.496399246,2019,09,제주특별자치도 제주시 노형동 연북로 41,2019-09-08
1637,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,71.39,201909,6,"28,500",2,,,2018,사장길 33,-,-,-,-,-,285000000,21.595475,13197209.137562383,2019,09,제주특별자치도 제주시 연동 사장길 33,2019-09-06
1638,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.855,201909,5,"6,500",6,,,1991,도령로 40,-,-,-,-,-,65000000,11.1486375,5830308.860611891,2019,09,제주특별자치도 제주시 노형동 도령로 40,2019-09-05
1639,제주특별자치도 제주시 연동,1371-2,1371,2,에코민트,74.76,201909,5,"27,000",6,,,2018,연북로 72,-,-,-,-,-,270000000,22.614900000000002,11939031.34659008,2019,09,제주특별자치도 제주시 연동 연북로 72,2019-09-05
1640,제주특별자치도 제주시 연동,303-35,303,35,하늘그린오피스텔,57.0,201909,5,"29,425",6,,,2019,선덕로 1,-,-,-,-,-,294250000,17.2425,17065390.749601275,2019,09,제주특별자치도 제주시 연동 선덕로 1,2019-09-05
1641,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,58.62,201909,4,"24,000",3,,,2018,사장길 33,-,-,-,-,-,240000000,17.73255,13534432.442034563,2019,09,제주특별자치도 제주시 연동 사장길 33,2019-09-04
1642,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,77.4999,201909,4,"40,590",3,,,2019,신북로 479-2,-,-,-,-,-,405900000,23.44371975,17313805.331596322,2019,09,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2019-09-04
1643,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,76.4851,201909,4,"38,088",3,,,2019,신북로 479-2,-,-,-,-,-,380880000,23.13674275,16462127.107325858,2019,09,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2019-09-04
1644,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6,201909,4,"5,750",5,,,1990,도령로 87,-,-,-,-,-,57500000,10.164,5657221.566312475,2019,09,제주특별자치도 제주시 연동 도령로 87,2019-09-04
1645,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,77.4999,201909,3,"40,590",2,,,2019,신북로 479-2,-,-,-,-,-,405900000,23.44371975,17313805.331596322,2019,09,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2019-09-03
1646,제주특별자치도 제주시 연동,1371-2,1371,2,에코민트,74.76,201909,3,"31,700",11,,,2018,연북로 72,-,-,-,-,-,317000000,22.614900000000002,14017307.173589092,2019,09,제주특별자치도 제주시 연동 연북로 72,2019-09-03
1647,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.4204,201909,3,"26,500",6,,,2017,우정로3길 12,-,-,-,-,-,265000000,24.327171,10893169.61680419,2019,09,제주특별자치도 제주시 외도일동 우정로3길 12,2019-09-03
1648,제주특별자치도 제주시 삼도일동,584-5,584,5,어울림타워 프로미스,82.683,201909,3,"40,000",14,,,2019,도남로 4,-,-,-,-,-,400000000,25.0116075,15992574.647591123,2019,09,제주특별자치도 제주시 삼도일동 도남로 4,2019-09-03
1649,제주특별자치도 제주시 이도이동,1011-7,1011,7,(1011-7),36.0,201909,2,"6,300",2,,,2003,중앙로 270-2,-,-,-,-,-,63000000,10.89,5785123.966942148,2019,09,제주특별자치도 제주시 이도이동 중앙로 270-2,2019-09-02
1650,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201908,31,"4,850",11,,,2004,연북로 45,-,-,-,-,-,48500000,6.09235,7960803.302502319,2019,08,제주특별자치도 제주시 노형동 연북로 45,2019-08-31
1651,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5294,201908,29,"15,500",4,,,2017,도공로 9-10,-,-,-,-,-,155000000,9.5376435,16251393.753603812,2019,08,제주특별자치도 제주시 도두일동 도공로 9-10,2019-08-29
1652,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,79.8695,201908,28,"43,938",8,,,2019,신북로 479-2,-,-,-,-,-,439380000,24.16052375,18185864.037819132,2019,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2019-08-28
1653,제주특별자치도 제주시 이호이동,1095,1095,0,이호재영샤르빌아파트13차,84.79,201908,26,"25,000",7,,,2018,오도11길 19-1,-,-,-,-,-,250000000,25.648975,9746978.19308569,2019,08,제주특별자치도 제주시 이호이동 오도11길 19-1,2019-08-26
1654,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0,201908,22,"4,200",2,,,1991,도령로 54,-,-,-,-,-,42000000,9.075,4628099.173553719,2019,08,제주특별자치도 제주시 노형동 도령로 54,2019-08-22
1655,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),64.835,201908,20,"25,060",7,,,2018,동문로 128-1,-,-,-,-,-,250600000,19.612587499999997,12777508.322142607,2019,08,제주특별자치도 제주시 일도이동 동문로 128-1,2019-08-20
1656,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,76.4851,201908,20,"41,135",6,,,2019,신북로 479-2,-,-,-,-,-,411350000,23.13674275,17779079.987393644,2019,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2019-08-20
1657,제주특별자치도 제주시 영평동,2169-3,2169,3,엠제이벤처오름,23.3187,201908,16,"8,000",2,,,2017,첨단로 199,-,-,-,-,-,80000000,7.0539067499999994,11341232.99829559,2019,08,제주특별자치도 제주시 영평동 첨단로 199,2019-08-16
1658,제주특별자치도 제주시 외도일동,539-22,539,22,해담채,67.6214,201908,14,"19,500",5,,,2019,우령안2길 21-2,-,-,-,-,-,195000000,20.455473499999997,9532900.815031245,2019,08,제주특별자치도 제주시 외도일동 우령안2길 21-2,2019-08-14
1659,제주특별자치도 제주시 연동,275,275,0,세인트스톤 더 부티크,83.5049,201908,14,"69,500",10,,,2018,신광로 91,-,-,-,-,-,695000000,25.26023225,27513602.928175766,2019,08,제주특별자치도 제주시 연동 신광로 91,2019-08-14
1660,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6,201908,13,"6,000",2,,,1990,도령로 87,-,-,-,-,-,60000000,10.164,5903187.721369539,2019,08,제주특별자치도 제주시 연동 도령로 87,2019-08-13
1661,제주특별자치도 제주시 연동,280-8,280,8,스테이280,74.43,201908,12,"25,000",6,,,2015,신광로1길 18,-,-,-,-,-,250000000,22.515075000000003,11103671.65110487,2019,08,제주특별자치도 제주시 연동 신광로1길 18,2019-08-12
1662,제주특별자치도 제주시 연동,303-35,303,35,하늘그린오피스텔,57.0,201908,8,"30,495",9,,,2019,선덕로 1,-,-,-,-,-,304950000,17.2425,17685950.41322314,2019,08,제주특별자치도 제주시 연동 선덕로 1,2019-08-08
1663,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0,201908,8,"5,000",12,,,1991,도령로 54,-,-,-,-,-,50000000,9.075,5509641.873278237,2019,08,제주특별자치도 제주시 노형동 도령로 54,2019-08-08
1664,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6,201908,8,"6,900",9,,,1990,도령로 87,-,-,-,-,-,69000000,10.164,6788665.87957497,2019,08,제주특별자치도 제주시 연동 도령로 87,2019-08-08
1665,제주특별자치도 제주시 삼도일동,584-5,584,5,어울림타워 프로미스,59.259,201908,7,"28,000",6,,,2019,도남로 4,-,-,-,-,-,280000000,17.9258475,15619903.047819637,2019,08,제주특별자치도 제주시 삼도일동 도남로 4,2019-08-07
1666,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.2054,201908,7,"22,000",7,,,2017,우정로3길 12,-,-,-,-,-,220000000,24.262133499999997,9067627.956131723,2019,08,제주특별자치도 제주시 외도일동 우정로3길 12,2019-08-07
1667,제주특별자치도 제주시 연동,303-35,303,35,하늘그린오피스텔,58.13,201908,6,"30,495",10,,,2019,선덕로 1,-,-,-,-,-,304950000,17.584325,17342149.89770719,2019,08,제주특별자치도 제주시 연동 선덕로 1,2019-08-06
1668,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6,201908,5,"5,300",10,,,1990,도령로 87,-,-,-,-,-,53000000,10.164,5214482.48720976,2019,08,제주특별자치도 제주시 연동 도령로 87,2019-08-05
1669,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6,201908,5,"5,800",6,,,1990,도령로 87,-,-,-,-,-,58000000,10.164,5706414.797323888,2019,08,제주특별자치도 제주시 연동 도령로 87,2019-08-05
1670,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201908,4,"5,100",4,,,2004,연북로 45,-,-,-,-,-,51000000,6.09235,8371153.988198315,2019,08,제주특별자치도 제주시 노형동 연북로 45,2019-08-04
1671,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.245,201908,2,"6,800",5,,,1990,노연로 62,-,-,-,-,-,68000000,7.6366125,8904471.714389069,2019,08,제주특별자치도 제주시 연동 노연로 62,2019-08-02
1672,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.855,201908,1,"6,800",11,,,1991,도령로 40,-,-,-,-,-,68000000,11.1486375,6099400.038793978,2019,08,제주특별자치도 제주시 노형동 도령로 40,2019-08-01
1673,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,38.57,201907,31,"5,000",12,,,1991,도령로 54,-,-,-,-,-,50000000,11.667425,4285435.732391681,2019,07,제주특별자치도 제주시 노형동 도령로 54,2019-07-31
